"","id","ball","batsman","bowler","nonstriker","innings","team","run","extra","wicket","odi_no","commentary","check","id.1","wides","legbyes","noballs","byes","odi_no.1","check.1","id.2","batsman.1","extras","total","odi_no.2","check.2","id.3","fielders","kind","player_out","odi_no.3","check.3","X","X.1","X.2"
"177033","193467","8.2","1186",661,1139,2,"Pakistan",193473,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193473,0,0,0,3218,0,NA,NA,"","","","",NA,NA,NA
"177034","193468","8.3","1186",661,1139,2,"Pakistan",193474,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193474,0,0,0,3218,0,NA,NA,"","","","",NA,NA,NA
"177035","193469","8.4","1186",661,1139,2,"Pakistan",193475,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193475,0,0,0,3218,0,NA,NA,"","","","",NA,NA,NA
"177036","193470","8.5","1186",661,1139,2,"Pakistan",193476,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193476,2,0,2,3218,0,NA,NA,"","","","",NA,NA,NA
"177037","193471","8.6","1186",661,1139,2,"Pakistan",193477,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193477,0,0,0,3218,0,NA,NA,"","","","",NA,NA,NA
"177042","193476","9.5","1186",660,1289,2,"Pakistan",193482,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193482,0,0,0,3218,0,NA,NA,"","","","",NA,NA,NA
"177043","193477","9.6","1186",660,1289,2,"Pakistan",193483,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193483,0,0,0,3218,0,NA,NA,"","","","",NA,NA,NA
"177047","193481","10.4","1186",661,1289,2,"Pakistan",193487,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193487,0,0,0,3218,0,NA,NA,"","","","",NA,NA,NA
"177048","193482","10.5","1186",661,1289,2,"Pakistan",193488,-1,-1,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193488,4,0,4,3218,0,NA,NA,"","","","",NA,NA,NA
"177049","193483","10.6","1186",661,1289,2,"Pakistan",193489,-1,5260,3218,"none",0,NA,NA,NA,NA,NA,NA,NA,193489,0,0,0,3218,0,NA,NA,"","","","",NA,NA,NA
"180137","196571","0.1","1186",1947,1226,1,"Pakistan",196577,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196577,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180138","196572","0.2","1186",1947,1226,1,"Pakistan",196578,7334,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196578,0,1,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180139","196573","0.2","1186",1947,1226,1,"Pakistan",196579,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196579,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180144","196578","1.1","1186",1960,1226,1,"Pakistan",196584,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196584,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180145","196579","1.2","1186",1960,1226,1,"Pakistan",196585,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196585,4,0,4,3267,0,NA,NA,"","","","",NA,NA,NA
"180146","196580","1.3","1186",1960,1226,1,"Pakistan",196586,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196586,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180147","196581","1.4","1186",1960,1226,1,"Pakistan",196587,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196587,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180148","196582","1.5","1186",1960,1226,1,"Pakistan",196588,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196588,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180149","196583","1.6","1186",1960,1226,1,"Pakistan",196589,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196589,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180152","196586","2.3","1186",1947,1226,1,"Pakistan",196592,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196592,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180153","196587","2.4","1186",1947,1226,1,"Pakistan",196593,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196593,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180154","196588","2.5","1186",1947,1226,1,"Pakistan",196594,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196594,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180155","196589","2.6","1186",1947,1226,1,"Pakistan",196595,7335,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196595,0,1,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180156","196590","3.1","1186",1960,1226,1,"Pakistan",196596,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196596,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180157","196591","3.2","1186",1960,1226,1,"Pakistan",196597,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196597,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180158","196592","3.3","1186",1960,1226,1,"Pakistan",196598,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196598,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180159","196593","3.4","1186",1960,1226,1,"Pakistan",196599,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196599,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180160","196594","3.5","1186",1960,1226,1,"Pakistan",196600,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196600,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180161","196595","3.6","1186",1960,1226,1,"Pakistan",196601,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196601,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180167","196601","4.6","1186",1947,1289,1,"Pakistan",196607,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196607,2,0,2,3267,0,NA,NA,"","","","",NA,NA,NA
"180173","196607","5.6","1186",1960,1182,1,"Pakistan",196613,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196613,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180176","196610","6.3","1186",1947,1182,1,"Pakistan",196616,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196616,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180177","196611","6.4","1186",1947,1182,1,"Pakistan",196617,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196617,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180178","196612","6.5","1186",1947,1182,1,"Pakistan",196618,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196618,4,0,4,3267,0,NA,NA,"","","","",NA,NA,NA
"180179","196613","6.6","1186",1947,1182,1,"Pakistan",196619,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196619,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180186","196620","8.1","1186",1947,1182,1,"Pakistan",196626,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196626,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180187","196621","8.2","1186",1947,1182,1,"Pakistan",196627,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196627,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180189","196623","8.4","1186",1947,1182,1,"Pakistan",196629,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196629,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180190","196624","8.5","1186",1947,1182,1,"Pakistan",196630,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196630,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180191","196625","8.6","1186",1947,1182,1,"Pakistan",196631,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196631,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180194","196628","9.3","1186",1960,1182,1,"Pakistan",196634,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196634,4,0,4,3267,0,NA,NA,"","","","",NA,NA,NA
"180195","196629","9.4","1186",1960,1182,1,"Pakistan",196635,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196635,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180196","196630","9.5","1186",1960,1182,1,"Pakistan",196636,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196636,4,0,4,3267,0,NA,NA,"","","","",NA,NA,NA
"180197","196631","9.6","1186",1960,1182,1,"Pakistan",196637,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196637,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180198","196632","10.1","1186",1947,1182,1,"Pakistan",196638,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196638,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180199","196633","10.2","1186",1947,1182,1,"Pakistan",196639,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196639,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180200","196634","10.3","1186",1947,1182,1,"Pakistan",196640,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196640,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180201","196635","10.4","1186",1947,1182,1,"Pakistan",196641,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196641,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180202","196636","10.5","1186",1947,1182,1,"Pakistan",196642,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196642,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180204","196638","11.1","1186",2010,1182,1,"Pakistan",196644,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196644,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180205","196639","11.2","1186",2010,1182,1,"Pakistan",196645,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196645,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180206","196640","11.3","1186",2010,1182,1,"Pakistan",196646,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196646,3,0,3,3267,0,NA,NA,"","","","",NA,NA,NA
"180209","196643","11.6","1186",2010,1182,1,"Pakistan",196649,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196649,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180210","196644","12.1","1186",1979,1182,1,"Pakistan",196650,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196650,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180214","196648","12.5","1186",1979,1182,1,"Pakistan",196654,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196654,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180215","196649","12.6","1186",1979,1182,1,"Pakistan",196655,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196655,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180216","196650","13.1","1186",2010,1182,1,"Pakistan",196656,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196656,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180217","196651","13.2","1186",2010,1182,1,"Pakistan",196657,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196657,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180218","196652","13.3","1186",2010,1182,1,"Pakistan",196658,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196658,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180219","196653","13.4","1186",2010,1182,1,"Pakistan",196659,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196659,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180220","196654","13.5","1186",2010,1182,1,"Pakistan",196660,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196660,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180221","196655","13.6","1186",2010,1182,1,"Pakistan",196661,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196661,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180225","196659","14.3","1186",1979,1182,1,"Pakistan",196665,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196665,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180226","196660","14.4","1186",1979,1182,1,"Pakistan",196666,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196666,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180228","196662","14.6","1186",1979,735,1,"Pakistan",196668,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196668,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180230","196664","15.2","1186",2010,735,1,"Pakistan",196670,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196670,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180231","196665","15.3","1186",2010,735,1,"Pakistan",196671,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196671,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180232","196666","15.4","1186",2010,735,1,"Pakistan",196672,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196672,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180233","196667","15.5","1186",2010,735,1,"Pakistan",196673,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196673,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180234","196668","15.6","1186",2010,735,1,"Pakistan",196674,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196674,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180235","196669","16.1","1186",1979,735,1,"Pakistan",196675,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196675,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180236","196670","16.2","1186",1979,735,1,"Pakistan",196676,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196676,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180237","196671","16.3","1186",1979,735,1,"Pakistan",196677,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196677,2,0,2,3267,0,NA,NA,"","","","",NA,NA,NA
"180238","196672","16.4","1186",1979,735,1,"Pakistan",196678,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196678,2,0,2,3267,0,NA,NA,"","","","",NA,NA,NA
"180239","196673","16.5","1186",1979,735,1,"Pakistan",196679,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196679,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180240","196674","16.6","1186",1979,735,1,"Pakistan",196680,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196680,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180241","196675","17.1","1186",2010,735,1,"Pakistan",196681,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196681,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180242","196676","17.2","1186",2010,735,1,"Pakistan",196682,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196682,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180243","196677","17.3","1186",2010,735,1,"Pakistan",196683,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196683,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180244","196678","17.4","1186",2010,735,1,"Pakistan",196684,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196684,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180245","196679","17.5","1186",2010,735,1,"Pakistan",196685,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196685,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180247","196681","18.1","1186",1979,735,1,"Pakistan",196687,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196687,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180248","196682","18.2","1186",1979,735,1,"Pakistan",196688,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196688,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180249","196683","18.3","1186",1979,735,1,"Pakistan",196689,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196689,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180250","196684","18.4","1186",1979,735,1,"Pakistan",196690,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196690,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180252","196686","18.6","1186",1979,735,1,"Pakistan",196692,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196692,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180253","196687","19.1","1186",2010,735,1,"Pakistan",196693,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196693,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180254","196688","19.2","1186",2010,735,1,"Pakistan",196694,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196694,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180255","196689","19.3","1186",2010,735,1,"Pakistan",196695,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196695,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180256","196690","19.4","1186",2010,735,1,"Pakistan",196696,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196696,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180257","196691","19.5","1186",2010,735,1,"Pakistan",196697,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196697,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180258","196692","19.6","1186",2010,735,1,"Pakistan",196698,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196698,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180260","196694","20.2","1186",1979,735,1,"Pakistan",196700,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196700,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180262","196696","20.4","1186",1979,735,1,"Pakistan",196702,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196702,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180263","196697","20.5","1186",1979,735,1,"Pakistan",196703,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196703,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180264","196698","20.6","1186",1979,735,1,"Pakistan",196704,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196704,1,0,1,3267,0,NA,NA,"","","","",NA,NA,NA
"180265","196699","21.1","1186",2010,735,1,"Pakistan",196705,-1,-1,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196705,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"180266","196700","21.2","1186",2010,735,1,"Pakistan",196706,-1,5347,3267,"none",0,NA,NA,NA,NA,NA,NA,NA,196706,0,0,0,3267,0,NA,NA,"","","","",NA,NA,NA
"181287","197721","0.1","1186",692,1226,1,"Pakistan",197727,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197727,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181288","197722","0.2","1186",692,1226,1,"Pakistan",197728,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197728,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181289","197723","0.3","1186",692,1226,1,"Pakistan",197729,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197729,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181290","197724","0.4","1186",692,1226,1,"Pakistan",197730,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197730,4,0,4,3263,0,NA,NA,"","","","",NA,NA,NA
"181291","197725","0.5","1186",692,1226,1,"Pakistan",197731,7380,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197731,0,1,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181292","197726","0.5","1186",692,1226,1,"Pakistan",197732,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197732,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181293","197727","0.6","1186",692,1226,1,"Pakistan",197733,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197733,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181297","197731","1.4","1186",777,1226,1,"Pakistan",197737,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197737,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181306","197740","3.1","1186",777,1226,1,"Pakistan",197746,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197746,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181307","197741","3.2","1186",777,1226,1,"Pakistan",197747,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197747,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181308","197742","3.3","1186",777,1226,1,"Pakistan",197748,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197748,4,0,4,3263,0,NA,NA,"","","","",NA,NA,NA
"181309","197743","3.4","1186",777,1226,1,"Pakistan",197749,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197749,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181310","197744","3.5","1186",777,1226,1,"Pakistan",197750,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197750,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181311","197745","3.6","1186",777,1226,1,"Pakistan",197751,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197751,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181312","197746","4.1","1186",212,1226,1,"Pakistan",197752,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197752,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181313","197747","4.2","1186",212,1226,1,"Pakistan",197753,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197753,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181314","197748","4.3","1186",212,1226,1,"Pakistan",197754,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197754,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181315","197749","4.4","1186",212,1226,1,"Pakistan",197755,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197755,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181316","197750","4.5","1186",212,1226,1,"Pakistan",197756,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197756,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181321","197755","5.4","1186",777,1226,1,"Pakistan",197761,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197761,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181323","197757","5.6","1186",777,1226,1,"Pakistan",197763,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197763,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181331","197765","7.1","1186",777,1226,1,"Pakistan",197771,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197771,4,0,4,3263,0,NA,NA,"","","","",NA,NA,NA
"181332","197766","7.2","1186",777,1226,1,"Pakistan",197772,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197772,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181333","197767","7.3","1186",777,1226,1,"Pakistan",197773,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197773,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181334","197768","7.4","1186",777,1226,1,"Pakistan",197774,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197774,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181335","197769","7.5","1186",777,1226,1,"Pakistan",197775,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197775,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181336","197770","7.6","1186",777,1226,1,"Pakistan",197776,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197776,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181337","197771","8.1","1186",212,1226,1,"Pakistan",197777,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197777,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181338","197772","8.2","1186",212,1226,1,"Pakistan",197778,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197778,4,0,4,3263,0,NA,NA,"","","","",NA,NA,NA
"181339","197773","8.3","1186",212,1226,1,"Pakistan",197779,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197779,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181340","197774","8.4","1186",212,1226,1,"Pakistan",197780,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197780,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181341","197775","8.5","1186",212,1226,1,"Pakistan",197781,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197781,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181343","197777","9.1","1186",777,1226,1,"Pakistan",197783,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197783,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181344","197778","9.2","1186",777,1226,1,"Pakistan",197784,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197784,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181348","197782","9.6","1186",777,1226,1,"Pakistan",197788,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197788,4,0,4,3263,0,NA,NA,"","","","",NA,NA,NA
"181350","197784","10.2","1186",800,1226,1,"Pakistan",197790,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197790,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181351","197785","10.3","1186",800,1226,1,"Pakistan",197791,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197791,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
"181354","197788","10.6","1186",800,1226,1,"Pakistan",197794,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197794,2,0,2,3263,0,NA,NA,"","","","",NA,NA,NA
"181356","197790","11.2","1186",819,1226,1,"Pakistan",197796,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197796,0,0,0,3263,0,NA,NA,"","","","",NA,NA,NA
"181357","197791","11.3","1186",819,1226,1,"Pakistan",197797,-1,-1,3263,"none",0,NA,NA,NA,NA,NA,NA,NA,197797,1,0,1,3263,0,NA,NA,"","","","",NA,NA,NA
