"","id","ball","batsman","bowler","nonstriker","innings","team","run","extra","wicket","odi_no","commentary","check"
"230429","246863","13.4","1186",352,525,1,"Pakistan",246869,-1,-1,3156,"none",0
"230432","246866","14.1","1186",1769,525,1,"Pakistan",246872,-1,-1,3156,"none",0
"230433","246867","14.2","1186",1769,525,1,"Pakistan",246873,-1,-1,3156,"none",0
"230438","246872","15.1","1186",825,529,1,"Pakistan",246878,-1,-1,3156,"none",0
"230439","246873","15.2","1186",825,529,1,"Pakistan",246879,-1,-1,3156,"none",0
"230440","246874","15.3","1186",825,529,1,"Pakistan",246880,-1,-1,3156,"none",0
"230441","246875","15.4","1186",825,529,1,"Pakistan",246881,-1,-1,3156,"none",0
"230442","246876","15.5","1186",825,529,1,"Pakistan",246882,-1,-1,3156,"none",0
"230444","246878","16.1","1186",1769,529,1,"Pakistan",246884,-1,-1,3156,"none",0
"230445","246879","16.2","1186",1769,529,1,"Pakistan",246885,-1,-1,3156,"none",0
"230446","246880","16.3","1186",1769,529,1,"Pakistan",246886,-1,-1,3156,"none",0
"230447","246881","16.4","1186",1769,529,1,"Pakistan",246887,-1,-1,3156,"none",0
"230456","246890","18.1","1186",1769,529,1,"Pakistan",246896,-1,-1,3156,"none",0
"230457","246891","18.2","1186",1769,529,1,"Pakistan",246897,-1,-1,3156,"none",0
"230458","246892","18.3","1186",1769,529,1,"Pakistan",246898,-1,-1,3156,"none",0
"230462","246896","19.1","1186",825,529,1,"Pakistan",246902,-1,-1,3156,"none",0
"230465","246899","19.4","1186",825,529,1,"Pakistan",246905,-1,-1,3156,"none",0
"230466","246900","19.5","1186",825,529,1,"Pakistan",246906,-1,-1,3156,"none",0
"230467","246901","19.6","1186",825,529,1,"Pakistan",246907,-1,-1,3156,"none",0
"230470","246904","20.3","1186",1769,529,1,"Pakistan",246910,-1,-1,3156,"none",0
"230473","246907","20.6","1186",1769,529,1,"Pakistan",246913,-1,-1,3156,"none",0
"230478","246912","21.5","1186",825,1182,1,"Pakistan",246918,-1,-1,3156,"none",0
"230480","246914","22.1","1186",1769,1182,1,"Pakistan",246920,-1,-1,3156,"none",0
"230481","246915","22.2","1186",1769,1182,1,"Pakistan",246921,-1,-1,3156,"none",0
"230482","246916","22.3","1186",1769,1182,1,"Pakistan",246922,-1,-1,3156,"none",0
"230491","246925","23.6","1186",825,735,1,"Pakistan",246931,-1,-1,3156,"none",0
"230492","246926","24.1","1186",1769,735,1,"Pakistan",246932,-1,-1,3156,"none",0
"230493","246927","24.2","1186",1769,735,1,"Pakistan",246933,-1,-1,3156,"none",0
"230494","246928","24.3","1186",1769,735,1,"Pakistan",246934,-1,-1,3156,"none",0
"230495","246929","24.4","1186",1769,735,1,"Pakistan",246935,-1,-1,3156,"none",0
"230496","246930","24.5","1186",1769,735,1,"Pakistan",246936,-1,-1,3156,"none",0
"230497","246931","24.6","1186",1769,735,1,"Pakistan",246937,-1,-1,3156,"none",0
"230501","246935","25.4","1186",1647,735,1,"Pakistan",246941,-1,-1,3156,"none",0
"230502","246936","25.5","1186",1647,735,1,"Pakistan",246942,-1,-1,3156,"none",0
"230503","246937","25.6","1186",1647,735,1,"Pakistan",246943,-1,-1,3156,"none",0
"230504","246938","26.1","1186",1769,735,1,"Pakistan",246944,-1,-1,3156,"none",0
"230506","246940","26.3","1186",1769,735,1,"Pakistan",246946,-1,-1,3156,"none",0
"230507","246941","26.4","1186",1769,735,1,"Pakistan",246947,-1,-1,3156,"none",0
"230509","246943","26.6","1186",1769,735,1,"Pakistan",246949,-1,-1,3156,"none",0
"230512","246946","27.3","1186",1647,735,1,"Pakistan",246952,-1,-1,3156,"none",0
"230513","246947","27.4","1186",1647,735,1,"Pakistan",246953,-1,-1,3156,"none",0
"230517","246951","28.2","1186",1769,735,1,"Pakistan",246957,-1,6629,3156,"none",0
"230751","247185","0.1","1186",222,525,1,"Pakistan",247191,-1,-1,3155,"none",0
"230752","247186","0.2","1186",222,525,1,"Pakistan",247192,-1,-1,3155,"none",0
"230753","247187","0.3","1186",222,525,1,"Pakistan",247193,-1,-1,3155,"none",0
"230754","247188","0.4","1186",222,525,1,"Pakistan",247194,-1,-1,3155,"none",0
"230755","247189","0.5","1186",222,525,1,"Pakistan",247195,-1,-1,3155,"none",0
"230756","247190","0.6","1186",222,525,1,"Pakistan",247196,-1,-1,3155,"none",0
"230763","247197","2.1","1186",222,525,1,"Pakistan",247203,-1,-1,3155,"none",0
"230764","247198","2.2","1186",222,525,1,"Pakistan",247204,-1,-1,3155,"none",0
"230765","247199","2.3","1186",222,525,1,"Pakistan",247205,-1,-1,3155,"none",0
"230766","247200","2.4","1186",222,525,1,"Pakistan",247206,-1,-1,3155,"none",0
"230769","247203","3.1","1186",1752,525,1,"Pakistan",247209,-1,-1,3155,"none",0
"230770","247204","3.2","1186",1752,525,1,"Pakistan",247210,-1,-1,3155,"none",0
"230771","247205","3.3","1186",1752,525,1,"Pakistan",247211,-1,-1,3155,"none",0
"230772","247206","3.4","1186",1752,525,1,"Pakistan",247212,-1,-1,3155,"none",0
"230773","247207","3.5","1186",1752,525,1,"Pakistan",247213,-1,-1,3155,"none",0
"230774","247208","3.6","1186",1752,525,1,"Pakistan",247214,-1,-1,3155,"none",0
"230778","247212","4.4","1186",222,733,1,"Pakistan",247218,-1,-1,3155,"none",0
"230781","247215","5.1","1186",1752,733,1,"Pakistan",247221,-1,-1,3155,"none",0
"230782","247216","5.2","1186",1752,733,1,"Pakistan",247222,-1,-1,3155,"none",0
"230785","247219","5.5","1186",1752,733,1,"Pakistan",247225,-1,-1,3155,"none",0
"230786","247220","5.6","1186",1752,733,1,"Pakistan",247226,-1,-1,3155,"none",0
"230788","247222","6.2","1186",222,733,1,"Pakistan",247228,-1,-1,3155,"none",0
"230791","247225","6.5","1186",222,733,1,"Pakistan",247231,-1,-1,3155,"none",0
"230792","247226","6.6","1186",222,733,1,"Pakistan",247232,-1,-1,3155,"none",0
"230796","247230","7.4","1186",1752,733,1,"Pakistan",247236,-1,-1,3155,"none",0
"230797","247231","7.5","1186",1752,733,1,"Pakistan",247237,-1,-1,3155,"none",0
"230798","247232","7.6","1186",1752,733,1,"Pakistan",247238,-1,-1,3155,"none",0
"230802","247236","8.4","1186",1647,733,1,"Pakistan",247242,-1,-1,3155,"none",0
"230803","247237","8.5","1186",1647,733,1,"Pakistan",247243,-1,-1,3155,"none",0
"230805","247239","9.1","1186",1752,733,1,"Pakistan",247245,-1,-1,3155,"none",0
"230806","247240","9.2","1186",1752,733,1,"Pakistan",247246,-1,-1,3155,"none",0
"230807","247241","9.3","1186",1752,733,1,"Pakistan",247247,-1,-1,3155,"none",0
"230808","247242","9.4","1186",1752,733,1,"Pakistan",247248,-1,-1,3155,"none",0
"230809","247243","9.5","1186",1752,733,1,"Pakistan",247249,-1,-1,3155,"none",0
"230810","247244","9.6","1186",1752,733,1,"Pakistan",247250,-1,-1,3155,"none",0
"230816","247250","10.5","1186",1647,733,1,"Pakistan",247256,-1,-1,3155,"none",0
"230818","247252","11.1","1186",1769,733,1,"Pakistan",247258,-1,-1,3155,"none",0
"230819","247253","11.2","1186",1769,733,1,"Pakistan",247259,-1,-1,3155,"none",0
"230820","247254","11.3","1186",1769,733,1,"Pakistan",247260,-1,-1,3155,"none",0
"230821","247255","11.4","1186",1769,733,1,"Pakistan",247261,-1,-1,3155,"none",0
"230824","247258","12.1","1186",1647,733,1,"Pakistan",247264,-1,-1,3155,"none",0
"230828","247262","12.5","1186",1647,733,1,"Pakistan",247268,-1,-1,3155,"none",0
"230829","247263","12.6","1186",1647,733,1,"Pakistan",247269,-1,-1,3155,"none",0
"230830","247264","13.1","1186",1769,733,1,"Pakistan",247270,-1,-1,3155,"none",0
"230831","247265","13.2","1186",1769,733,1,"Pakistan",247271,-1,-1,3155,"none",0
"230832","247266","13.3","1186",1769,733,1,"Pakistan",247272,-1,-1,3155,"none",0
"230835","247269","13.6","1186",1769,733,1,"Pakistan",247275,-1,-1,3155,"none",0
"230836","247270","14.1","1186",1647,733,1,"Pakistan",247276,-1,-1,3155,"none",0
"230837","247271","14.2","1186",1647,733,1,"Pakistan",247277,-1,-1,3155,"none",0
"230838","247272","14.3","1186",1647,733,1,"Pakistan",247278,-1,-1,3155,"none",0
"230839","247273","14.4","1186",1647,733,1,"Pakistan",247279,-1,-1,3155,"none",0
"230840","247274","14.5","1186",1647,733,1,"Pakistan",247280,-1,-1,3155,"none",0
"230843","247277","15.2","1186",1769,733,1,"Pakistan",247283,-1,-1,3155,"none",0
"230844","247278","15.3","1186",1769,733,1,"Pakistan",247284,-1,-1,3155,"none",0
"230845","247279","15.4","1186",1769,733,1,"Pakistan",247285,-1,-1,3155,"none",0
"230852","247286","16.5","1186",825,733,1,"Pakistan",247292,-1,-1,3155,"none",0
"230858","247292","17.5","1186",1769,733,1,"Pakistan",247298,-1,-1,3155,"none",0
"230860","247294","18.1","1186",825,733,1,"Pakistan",247300,-1,-1,3155,"none",0
"230861","247295","18.2","1186",825,733,1,"Pakistan",247301,-1,-1,3155,"none",0
"230862","247296","18.3","1186",825,733,1,"Pakistan",247302,-1,-1,3155,"none",0
"230864","247298","18.5","1186",825,733,1,"Pakistan",247304,-1,-1,3155,"none",0
"230865","247299","18.6","1186",825,733,1,"Pakistan",247305,-1,-1,3155,"none",0
"230867","247301","19.2","1186",1769,733,1,"Pakistan",247307,-1,-1,3155,"none",0
"230869","247303","19.4","1186",1769,733,1,"Pakistan",247309,-1,-1,3155,"none",0
"230870","247304","19.5","1186",1769,733,1,"Pakistan",247310,-1,-1,3155,"none",0
"230871","247305","19.6","1186",1769,733,1,"Pakistan",247311,-1,-1,3155,"none",0
"230875","247309","20.4","1186",825,733,1,"Pakistan",247315,-1,-1,3155,"none",0
"230876","247310","20.5","1186",825,733,1,"Pakistan",247316,-1,-1,3155,"none",0
"230877","247311","20.6","1186",825,733,1,"Pakistan",247317,-1,-1,3155,"none",0
"230882","247316","21.5","1186",1769,733,1,"Pakistan",247322,-1,-1,3155,"none",0
"230883","247317","21.6","1186",1769,733,1,"Pakistan",247323,-1,-1,3155,"none",0
"230884","247318","22.1","1186",825,733,1,"Pakistan",247324,-1,-1,3155,"none",0
"230886","247320","22.3","1186",825,733,1,"Pakistan",247326,-1,-1,3155,"none",0
"230887","247321","22.4","1186",825,733,1,"Pakistan",247327,-1,-1,3155,"none",0
"230888","247322","22.5","1186",825,733,1,"Pakistan",247328,-1,-1,3155,"none",0
"230890","247324","23.1","1186",1769,733,1,"Pakistan",247330,-1,-1,3155,"none",0
"230891","247325","23.2","1186",1769,733,1,"Pakistan",247331,-1,-1,3155,"none",0
"230892","247326","23.3","1186",1769,733,1,"Pakistan",247332,-1,-1,3155,"none",0
"230896","247330","24.1","1186",825,733,1,"Pakistan",247336,-1,-1,3155,"none",0
"230899","247333","24.4","1186",825,733,1,"Pakistan",247339,-1,-1,3155,"none",0
"230900","247334","24.5","1186",825,733,1,"Pakistan",247340,-1,-1,3155,"none",0
"230902","247336","25.1","1186",222,733,1,"Pakistan",247342,9028,-1,3155,"none",0
"230903","247337","25.1","1186",222,733,1,"Pakistan",247343,-1,-1,3155,"none",0
"230905","247339","25.3","1186",222,733,1,"Pakistan",247345,-1,-1,3155,"none",0
"230909","247343","26.1","1186",825,733,1,"Pakistan",247349,-1,-1,3155,"none",0
"230910","247344","26.2","1186",825,733,1,"Pakistan",247350,-1,-1,3155,"none",0
"230911","247345","26.3","1186",825,733,1,"Pakistan",247351,-1,-1,3155,"none",0
"230914","247348","26.6","1186",825,733,1,"Pakistan",247354,-1,-1,3155,"none",0
"230920","247354","27.6","1186",222,733,1,"Pakistan",247360,-1,-1,3155,"none",0
"230924","247358","28.4","1186",1647,733,1,"Pakistan",247364,-1,-1,3155,"none",0
"230930","247364","29.4","1186",222,733,1,"Pakistan",247370,-1,-1,3155,"none",0
"230932","247366","29.6","1186",222,733,1,"Pakistan",247372,-1,-1,3155,"none",0
"230937","247371","30.5","1186",1752,733,1,"Pakistan",247377,-1,-1,3155,"none",0
"230943","247377","31.4","1186",1647,733,1,"Pakistan",247383,-1,-1,3155,"none",0
"230944","247378","31.5","1186",1647,733,1,"Pakistan",247384,-1,-1,3155,"none",0
"230945","247379","31.6","1186",1647,733,1,"Pakistan",247385,-1,-1,3155,"none",0
"230947","247381","32.2","1186",1752,733,1,"Pakistan",247387,-1,-1,3155,"none",0
"230949","247383","32.4","1186",1752,733,1,"Pakistan",247389,-1,-1,3155,"none",0
"230951","247385","32.6","1186",1752,733,1,"Pakistan",247391,-1,-1,3155,"none",0
"230954","247388","33.3","1186",1647,733,1,"Pakistan",247394,-1,-1,3155,"none",0
"230956","247390","33.5","1186",1647,733,1,"Pakistan",247396,-1,-1,3155,"none",0
"230957","247391","33.6","1186",1647,733,1,"Pakistan",247397,-1,-1,3155,"none",0
"230958","247392","34.1","1186",825,733,1,"Pakistan",247398,-1,-1,3155,"none",0
"230959","247393","34.2","1186",825,733,1,"Pakistan",247399,-1,-1,3155,"none",0
"230960","247394","34.3","1186",825,733,1,"Pakistan",247400,-1,-1,3155,"none",0
"230961","247395","34.4","1186",825,733,1,"Pakistan",247401,-1,-1,3155,"none",0
"230962","247396","34.5","1186",825,733,1,"Pakistan",247402,-1,-1,3155,"none",0
"230963","247397","34.6","1186",825,733,1,"Pakistan",247403,-1,-1,3155,"none",0
"230966","247400","35.3","1186",1769,733,1,"Pakistan",247406,-1,-1,3155,"none",0
"230967","247401","35.4","1186",1769,733,1,"Pakistan",247407,-1,-1,3155,"none",0
"230971","247405","36.2","1186",1647,733,1,"Pakistan",247411,-1,-1,3155,"none",0
"230972","247406","36.3","1186",1647,733,1,"Pakistan",247412,-1,-1,3155,"none",0
"230973","247407","36.4","1186",1647,733,1,"Pakistan",247413,-1,-1,3155,"none",0
"230975","247409","36.6","1186",1647,733,1,"Pakistan",247415,-1,-1,3155,"none",0
"230976","247410","37.1","1186",1769,733,1,"Pakistan",247416,-1,-1,3155,"none",0
"230977","247411","37.2","1186",1769,733,1,"Pakistan",247417,-1,-1,3155,"none",0
"230978","247412","37.3","1186",1769,733,1,"Pakistan",247418,-1,-1,3155,"none",0
"230980","247414","37.5","1186",1769,733,1,"Pakistan",247420,-1,-1,3155,"none",0
"230985","247419","38.3","1186",1647,1251,1,"Pakistan",247425,-1,-1,3155,"none",0
"230987","247421","38.5","1186",1647,1251,1,"Pakistan",247427,-1,-1,3155,"none",0
"230989","247423","39.1","1186",1769,1251,1,"Pakistan",247429,-1,-1,3155,"none",0
"230995","247429","40.1","1186",222,1251,1,"Pakistan",247435,-1,-1,3155,"none",0
"230997","247431","40.3","1186",222,1251,1,"Pakistan",247437,-1,-1,3155,"none",0
"231001","247435","40.6","1186",222,1182,1,"Pakistan",247441,-1,-1,3155,"none",0
"231002","247436","41.1","1186",1752,1182,1,"Pakistan",247442,-1,-1,3155,"none",0
"231004","247438","41.3","1186",1752,1182,1,"Pakistan",247444,-1,-1,3155,"none",0
"231005","247439","41.4","1186",1752,1182,1,"Pakistan",247445,-1,-1,3155,"none",0
"231006","247440","41.5","1186",1752,1182,1,"Pakistan",247446,9032,-1,3155,"none",0
"231007","247441","41.5","1186",1752,1182,1,"Pakistan",247447,-1,-1,3155,"none",0
"231008","247442","41.6","1186",1752,1182,1,"Pakistan",247448,-1,-1,3155,"none",0
"231009","247443","42.1","1186",222,1182,1,"Pakistan",247449,-1,-1,3155,"none",0
"231012","247446","42.4","1186",222,1182,1,"Pakistan",247452,-1,-1,3155,"none",0
"231013","247447","42.5","1186",222,1182,1,"Pakistan",247453,-1,-1,3155,"none",0
"231016","247450","43.2","1186",825,1182,1,"Pakistan",247456,-1,-1,3155,"none",0
"231017","247451","43.3","1186",825,1182,1,"Pakistan",247457,-1,-1,3155,"none",0
"231018","247452","43.4","1186",825,1182,1,"Pakistan",247458,-1,-1,3155,"none",0
"231021","247455","44.1","1186",1752,1032,1,"Pakistan",247461,-1,-1,3155,"none",0
"231025","247459","44.5","1186",1752,1032,1,"Pakistan",247465,-1,-1,3155,"none",0
"231026","247460","44.6","1186",1752,1032,1,"Pakistan",247466,-1,-1,3155,"none",0
"231027","247461","45.1","1186",825,1032,1,"Pakistan",247467,-1,6639,3155,"none",0
"231507","247941","0.1","1186",222,525,2,"Pakistan",247947,-1,-1,3154,"none",0
"231508","247942","0.2","1186",222,525,2,"Pakistan",247948,-1,-1,3154,"none",0
"231509","247943","0.3","1186",222,525,2,"Pakistan",247949,-1,-1,3154,"none",0
"231510","247944","0.4","1186",222,525,2,"Pakistan",247950,9046,-1,3154,"none",0
"231511","247945","0.4","1186",222,525,2,"Pakistan",247951,-1,-1,3154,"none",0
"231512","247946","0.5","1186",222,525,2,"Pakistan",247952,-1,-1,3154,"none",0
"231513","247947","0.6","1186",222,525,2,"Pakistan",247953,-1,-1,3154,"none",0
"231520","247954","2.1","1186",222,1182,2,"Pakistan",247960,-1,-1,3154,"none",0
"231521","247955","2.2","1186",222,1182,2,"Pakistan",247961,-1,-1,3154,"none",0
"231526","247960","3.1","1186",1752,1182,2,"Pakistan",247966,-1,6660,3154,"none",0
"232059","248493","0.1","1186",222,525,2,"Pakistan",248499,-1,-1,3153,"none",0
"232060","248494","0.2","1186",222,525,2,"Pakistan",248500,-1,-1,3153,"none",0
"232061","248495","0.3","1186",222,525,2,"Pakistan",248501,-1,-1,3153,"none",0
"232062","248496","0.4","1186",222,525,2,"Pakistan",248502,-1,-1,3153,"none",0
"232064","248498","0.6","1186",222,525,2,"Pakistan",248504,-1,-1,3153,"none",0
"232070","248504","1.6","1186",1769,525,2,"Pakistan",248510,-1,-1,3153,"none",0
"232075","248509","2.5","1186",222,525,2,"Pakistan",248515,-1,-1,3153,"none",0
"232076","248510","2.6","1186",222,525,2,"Pakistan",248516,-1,-1,3153,"none",0
"232078","248512","3.2","1186",1769,525,2,"Pakistan",248518,-1,-1,3153,"none",0
"232089","248523","5.1","1186",1769,525,2,"Pakistan",248529,-1,-1,3153,"none",0
"232090","248524","5.2","1186",1769,525,2,"Pakistan",248530,9064,-1,3153,"none",0
"232091","248525","5.2","1186",1769,525,2,"Pakistan",248531,-1,-1,3153,"none",0
"232092","248526","5.3","1186",1769,525,2,"Pakistan",248532,-1,-1,3153,"none",0
"232096","248530","6.1","1186",222,525,2,"Pakistan",248536,-1,-1,3153,"none",0
"232097","248531","6.2","1186",222,525,2,"Pakistan",248537,-1,-1,3153,"none",0
"232098","248532","6.3","1186",222,525,2,"Pakistan",248538,-1,-1,3153,"none",0
"232099","248533","6.4","1186",222,525,2,"Pakistan",248539,-1,-1,3153,"none",0
"232100","248534","6.5","1186",222,525,2,"Pakistan",248540,-1,-1,3153,"none",0
"232101","248535","6.6","1186",222,525,2,"Pakistan",248541,-1,-1,3153,"none",0
"232105","248539","7.4","1186",1769,525,2,"Pakistan",248545,-1,-1,3153,"none",0
"232106","248540","7.5","1186",1769,525,2,"Pakistan",248546,-1,-1,3153,"none",0
"232113","248547","8.6","1186",222,525,2,"Pakistan",248553,-1,-1,3153,"none",0
"232116","248550","9.3","1186",1769,525,2,"Pakistan",248556,-1,-1,3153,"none",0
"232117","248551","9.4","1186",1769,525,2,"Pakistan",248557,-1,-1,3153,"none",0
"232120","248554","10.1","1186",1647,525,2,"Pakistan",248560,9065,-1,3153,"none",0
"232121","248555","10.1","1186",1647,525,2,"Pakistan",248561,-1,-1,3153,"none",0
"232127","248561","11.1","1186",1769,525,2,"Pakistan",248567,-1,-1,3153,"none",0
"232128","248562","11.2","1186",1769,525,2,"Pakistan",248568,-1,-1,3153,"none",0
"232132","248566","11.6","1186",1769,525,2,"Pakistan",248572,-1,-1,3153,"none",0
"232134","248568","12.2","1186",1647,525,2,"Pakistan",248574,-1,-1,3153,"none",0
"232136","248570","12.4","1186",1647,525,2,"Pakistan",248576,-1,-1,3153,"none",0
"232137","248571","12.5","1186",1647,525,2,"Pakistan",248577,9066,-1,3153,"none",0
"232139","248573","13.1","1186",1769,525,2,"Pakistan",248579,-1,-1,3153,"none",0
"232140","248574","13.2","1186",1769,525,2,"Pakistan",248580,-1,-1,3153,"none",0
"232141","248575","13.3","1186",1769,525,2,"Pakistan",248581,-1,-1,3153,"none",0
"232142","248576","13.4","1186",1769,525,2,"Pakistan",248582,-1,-1,3153,"none",0
"232143","248577","13.5","1186",1769,525,2,"Pakistan",248583,-1,-1,3153,"none",0
"232144","248578","13.6","1186",1769,525,2,"Pakistan",248584,-1,-1,3153,"none",0
"232148","248582","14.4","1186",825,525,2,"Pakistan",248588,-1,-1,3153,"none",0
"232149","248583","14.5","1186",825,525,2,"Pakistan",248589,-1,-1,3153,"none",0
"232151","248585","15.1","1186",1647,525,2,"Pakistan",248591,-1,-1,3153,"none",0
"232153","248587","15.3","1186",1647,525,2,"Pakistan",248593,-1,-1,3153,"none",0
"232154","248588","15.4","1186",1647,525,2,"Pakistan",248594,-1,-1,3153,"none",0
"232157","248591","16.1","1186",825,525,2,"Pakistan",248597,-1,-1,3153,"none",0
"232158","248592","16.2","1186",825,525,2,"Pakistan",248598,-1,-1,3153,"none",0
"232159","248593","16.3","1186",825,525,2,"Pakistan",248599,-1,-1,3153,"none",0
"232160","248594","16.4","1186",825,525,2,"Pakistan",248600,-1,-1,3153,"none",0
"232161","248595","16.5","1186",825,525,2,"Pakistan",248601,-1,-1,3153,"none",0
"232162","248596","16.6","1186",825,525,2,"Pakistan",248602,-1,-1,3153,"none",0
"232167","248601","17.5","1186",352,525,2,"Pakistan",248607,-1,-1,3153,"none",0
"232168","248602","17.6","1186",352,525,2,"Pakistan",248608,-1,-1,3153,"none",0
"232169","248603","18.1","1186",825,525,2,"Pakistan",248609,-1,-1,3153,"none",0
"232170","248604","18.2","1186",825,525,2,"Pakistan",248610,-1,6675,3153,"none",0
"232672","249106","0.1","1186",222,525,2,"Pakistan",249112,-1,-1,3152,"none",0
"232673","249107","0.2","1186",222,525,2,"Pakistan",249113,-1,-1,3152,"none",0
"232674","249108","0.3","1186",222,525,2,"Pakistan",249114,-1,-1,3152,"none",0
"232675","249109","0.4","1186",222,525,2,"Pakistan",249115,-1,-1,3152,"none",0
"232678","249112","1.1","1186",1769,525,2,"Pakistan",249118,-1,-1,3152,"none",0
"232679","249113","1.2","1186",1769,525,2,"Pakistan",249119,-1,-1,3152,"none",0
